id,feature_type,created_at,updated_at,name,description,state_name,releases,parent_id,parent_name,owner_name,tags,start_date,end_date,teams,Marketer,Product Manager,Developer,"",Business impact,User benefits,AB Tasty,Optimizely,Launchdarkly,VWO,Statsig,Eppo,Adobe Target,Split,Product Spec,Development,Design Assets,Effort in sprints,Strategic objective,React / Native 🔵,Flutter 🔵,Android 🔵,Go 🔴,Python 🔴,Node JS 🔴,PHP 🔴,C# 🔴,Java 🔴,JS/TS 🔵,iOS 🔵,Ruby 🔴,Released with Feature Flag,Adoption flow done,User testing done,Squad,=,% of users who tried after 2 weeks,Total effort in sprints,Main justification,Benefit Score,Ratio Benefits / Effort,Customers can self-onboard with our A/B testing platform priority,Customers can self-onboard with our A/B testing platform value,Address critical user pain points (cleaning) priority,Address critical user pain points (cleaning) value,Increase user engagement priority,Increase user engagement value,Build a very first MVP on Product Recommendation priority,Build a very first MVP on Product Recommendation value,Developers can install and operate Kameleoon without any external support priority,Developers can install and operate Kameleoon without any external support value,Demonstrate product/market fit for Feature Management priority,Demonstrate product/market fit for Feature Management value,Tech re-architecturing of our machine learning algorithms priority,Tech re-architecturing of our machine learning algorithms value,Add new ways of analyzing campaigns data priority,Add new ways of analyzing campaigns data value,Improve the success rate of our data existing solutions priority,Improve the success rate of our data existing solutions value,Make our existing AI solution usable in self mode by our customers priority,Make our existing AI solution usable in self mode by our customers value,Continue major tech-debt re-platforming effort priority,Continue major tech-debt re-platforming effort value,Provide the testing infrastructure to allow all squads to test and ship new features priority,Provide the testing infrastructure to allow all squads to test and ship new features value,Release with a minimal user impact priority,Release with a minimal user impact value,Increase developers engagement priority,Increase developers engagement value,Ensure our product is stable as it scales and we stretch our product lines priority,Ensure our product is stable as it scales and we stretch our product lines value, priority, value,#1  - Frictionless experience priority,#1  - Frictionless experience value,#2 - Needs of mature XP teams priority,#2 - Needs of mature XP teams value,#3 - AI-Innovation priority,#3 - AI-Innovation value,Finish all LOT 1 Capabilities priority,Finish all LOT 1 Capabilities value,Liliia: Ratio metrics priority,Liliia: Ratio metrics value,Alisher : Data query + missing stats. methods priority,Alisher : Data query + missing stats. methods value,Goal Metadata priority,Goal Metadata value,RP Satisfaction = Fix RP Design inconsistencies + Feedback priority,RP Satisfaction = Fix RP Design inconsistencies + Feedback value,Migrate Users RP: RP LOT 2: Add views and Comments priority,Migrate Users RP: RP LOT 2: Add views and Comments value,CSV File Widget priority,CSV File Widget value,Goal improvements with Graphic editor priority,Goal improvements with Graphic editor value,Live Events priority,Live Events value,Global alerts priority,Global alerts value,Opportunities in Alerts / AI Assist priority,Opportunities in Alerts / AI Assist value,Pre-built  segments: priority,Pre-built  segments: value,Statistical capabilities priority,Statistical capabilities value,Widget Studio in RP priority,Widget Studio in RP value,Statistical capabilities priority,Statistical capabilities value,Designer,SDK checklist
20644839,feature,2023-06-14 12:19:54 UTC,2023-11-09 13:48:36 UTC,AI Opportunity detection,"## 📒 **Feature short description:** Describe what the feature does\. ``` Opportunity detector is a new feature which will be enabled for our audience customers. When an audience customer will run a test, if the test is not ""winning"", we will look at the test's results filtered over each of his segments.  An opportunity is a subsegment of the test's targeting segment with a relative size of at least 15% of the initial segment and with a reliable positive effect over the original. We will notify the user for each opportunity we find and propose the user to duplicate the experiment to validate the opportunity. ``` ## 😥 Problem <u>**Problem statement:**</u> What problem are we trying to solve with this feature? Or, what is the opportunity we are addressing?  ``` We are trying to get the most out of an A/B test, as it can get frustrating to see an idea ""loose"" the test. If it turns out the experiment is actually winning on a subsegment, this can lead to personalization opportunities. ``` <u>**Workaround:**</u> - **Existing workaround:** Yes - **Workaround description:** : Users can manually check his experiment's results on all the existing segments to see the test's result on each\.   <p></p> ## 💡 Solution <u>**Key benefits**</u>: <span data-preserve-white-space></span> What value does this feature bring to the user?  ``` - It brings a lot of value as we aim to get the most out of every idea which is tested and to not miss any opportunity to serve what is suiting the visitor best. ``` <span data-preserve-white-space></span>   <u>**Use Cases:**</u> <span data-preserve-white-space></span> Share use cases where this feature would help our users\. <span data-preserve-white-space></span> ``` Every time a test is inconclusive or is worsening a KPI. ``` <u>**✏️ Product design:**</u> - **Product package:** Packages with audience included\. - **Product scope:** The opportunity research will take place in the experiments result pages\. - **Target Persona**: Marketer \/ Product Manager - **Main updates:** <span data-preserve-white-space></span>     - Addition of a loading icon to notify the user that we are searching for opportunities\.     - Addition of a pop\-in if we find any opportunity\. ## 🎯 **Measuring Success** - **Goal 1:** The goal is to give more value to audience and to encourage our users to engage with audience more \/ create more audience segments\.     - **Success metric:** Number of customer subscribed to the audience package\.  Number of audience segment created\. --- ## 📄 Attached documents - **Figma file**: [Figma](https://www.figma.com/file/WVkHeYd2NscazYjzCfftom/Opportunity-found?type=design&node-id=0-1&mode=design) - **Spec file**: <https://www.notion.so/Opportunity-Detection-0759f2e9a60c4d93b6942b111ffb422d> - **Redmine ticket**: <https://project.kameleoon.net/issues/22184> ",Released,,9564643,Data & RP,Tribe Marketers,_⭐ Reporting Squad,2023-06-01,2023-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20704977,feature,2023-06-15 13:56:49 UTC,2023-07-04 00:49:29 UTC,Outdated Rule State,Card in progress ,Released,,8692201,Feature Experimentation,Tribe Developer,🙂 FF/SDK Squad,2023-05-21,2023-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20735886,feature,2023-06-16 11:38:59 UTC,2023-09-01 08:48:37 UTC,Search personalization,"## 📒 **Feature short description:** Describe what the feature does\. ``` Search personalization allows Marketers to create an instant search results experience using Kameleoon Search and Product Recommendation algorithms. ``` ## 😥 Problem <u>**Problem statement:**</u> What problem are we trying to solve with this feature? Or, what is the opportunity we are addressing?  ``` As a Marketer, I want to be able to provide the best search experience by delivering the best-matched products for each visitor. ``` <u>**Workaround:**</u> - **Existing workaround:** No ## 💡 Solution <u>**Key benefits**</u>: <span data-preserve-white-space></span> What value does this feature bring to the user?  ``` * Kameleoon delivers best in class user experiences from lightning fast search speeds to intuitive category navigation.  * Kameleoon boosts any search results with customized rules embedded in a drop-down search box. * Kameleoon enables users to discover products with powerful filtering functionality and pre-built faceting options. ``` <span data-preserve-white-space></span>   <u>**Use Cases:**</u> <span data-preserve-white-space></span> Share use cases where this feature would help our users\. <span data-preserve-white-space></span> ``` * Implementing a search popup with suggested products, brands, categories based on the search query entered by a visitor. * Personalising the search listing page with recommended product for the given search query. Ability to add filters / sorting options. ``` <u>**✏️ Product design:**</u> - **Product package:** Can be used with all Kameleoon package as a premium add\-on \(similar to Product Recommendation\) - **Product scope:** app\.products\.kameleoon\.com pages\. - **Target Persona**: Marketer - **Main updates:** In bullets, concisely describe what your solution consists of:     - Addition of pages on app\.products\.kameleoon\.com that allows the end user to customize the search capabilities of Kameleoon\.   <p></p> ![](https://pb-files.s3.amazonaws.com/production/attachments/316bf64619531c70b5611ddd94b2a44b6e35a0bbe99fafdbf3543951fb75e673/image.png) <p></p> ![](https://pb-files.s3.amazonaws.com/production/attachments/2db2879db013a09186e02b40eb867309d59e72cee91dc2886c200e5087e4b024/image.png) ## 🎯 **Measuring Success** - **Goal 1:** \# customers who contracted with that offer - **Success metric:** \# customers who contracted with that offer <p></p> <p></p> ",Released,,9564712,Product recommendation,Frederic DE TODARO,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20896005,feature,2023-06-22 12:50:50 UTC,2025-07-24 09:46:36 UTC,Ability to insert a content inside a page/pages or associated with multiple instances of selector,<p></p> ,Planned,,9564787,Graphic editor,Ivan Kulagin,_⭐ Campaign Creation Squad,2025-10-01,2025-12-31,,,,,,40,,,,,,,,,,,,,,#1  - Frictionless experience,,,,,,,,,,,,,,,,Squad Perso,,,,,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20923270,feature,2023-06-23 11:27:17 UTC,2023-09-29 09:34:13 UTC,Snowplow event dispatcher,<https://project.kameleoon.net/issues/22551> ,Released,,9564652,Common integrations,Tribe Developer,🙂 Dev Tools Squad,2023-07-01,2023-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Squad Dev Tools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20974728,feature,2023-06-26 09:55:53 UTC,2024-01-24 11:15:18 UTC,Segment Campaign Type,"Get a more consistent solution, where all types of segments will be available in Segment page ",Released,,9564755,Targeting,Tribe Marketers,🙂 Perso Squad,2023-06-26,2024-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Squad Perso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20977797,feature,2023-06-26 11:13:59 UTC,2023-10-10 11:19:40 UTC,Segment builder > CD: Auto-complete,Provide auto\-complete capabilities to custom data in the segment builder for the at most 50 top values \(most present in visits\) in the last month ,Released,,9564755,Targeting,Tribe Marketers,🙂 Perso Squad,2023-07-10,2023-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Squad Perso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21159272,feature,2023-07-03 09:40:44 UTC,2025-07-08 10:12:26 UTC,Medallia Integration,"Track events and user cohorts, to segment feedback and retarget visitors ",New idea,,32146897,New integrations,Isabelle Ung,"_⭐ Integrations Squad, #VOC2",,,,,,,,60,80,,,,,,,,,,,,,#2 - Needs of mature XP teams,,,,,,,,,,,,,,,,Squad Dev Tools,,,,Requested by Congstar & Coop.no,70,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21165314,feature,2023-07-03 12:51:04 UTC,2025-07-08 10:04:44 UTC,Tealium updates - Compatibility with SPA,"",New idea,,9564652,Common integrations,Isabelle Ung,_⭐ Integrations Squad,,,,,,,,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Squad Dev Tools,,,,,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21171916,feature,2023-07-03 15:15:54 UTC,2023-08-29 08:54:13 UTC,API Credentials - One shot display,"User story \#21561 \- API credentials creation : Improve security, don't store secrets in mysql database   <https://project.kameleoon.net/issues/21561> ",Released,,6783364,"Data, Common  & Infrastructure",Tribe Developer,🙂 Dev Tools Squad,2023-07-01,2023-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Squad Dev Tools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21172532,feature,2023-07-03 15:30:21 UTC,2023-10-17 13:44:08 UTC,Free trial FME option for current customers,User story \#22705 \- Free trial FME option for current customers   <https://project.kameleoon.net/issues/22705> ,Released,,6783364,"Data, Common  & Infrastructure",Tribe Developer,🙂 Dev Tools Squad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Squad Dev Tools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21193217,feature,2023-07-04 08:59:28 UTC,2023-07-24 12:57:07 UTC,Enhanced Element Selection in Graphic Editor,"## 📒 **Feature short description:** Describe what the feature does\. ``` This feature is an enhancement to our graphic editor, specifically designed to streamline the creation of experiments. With this update, you now have the ability to effortlessly select elements on Single Page Applications (SPAs) where HTML IDs are not available or when they are not reliable due to dynamic behavior. ``` ## 😥 Problem <u>**Problem statement:**</u> What problem are we trying to solve with this feature? Or, what is the opportunity we are addressing?  ``` Previously, our graphic editor encountered difficulties in uniquely selecting elements on SPAs that lacked HTML IDs, making it challenging for users to apply layout changes effectively. ``` <u>**Workaround:**</u> - **Existing workaround:** No ## 💡 Solution <u>**Key benefits**</u>: <span data-preserve-white-space></span> What value does this feature bring to the user?  ``` We have implemented a solution that empowers you to specify how to select an element on the page, even in the absence of HTML IDs. Now, you can leverage custom attributes, such as ""data-id,"" to uniquely identify elements and seamlessly incorporate them into your experiments. Key Features and Benefits: - Flexibility: Customers can indicate how to select elements on SPAs without relying on HTML IDs. - Custom Attribute Support: Utilize attributes like data-id to uniquely identify elements, enabling accurate selection for layout changes. - Streamlined Experiment Creation: With enhanced element selection, you can now effortlessly apply modifications within the graphic editor, simplifying the process of creating experiments on SPAs. ``` <u>**✏️ Product design:**</u> - **Product package:** Web Experimentation - **Product scope:** Project configuration page - **Target Persona**: Marketer - **Main updates:** In bullets, concisely describe what your solution consists of:     - Navigate to the project configuration page\.     - Access the new element selection option, which has been added alongside our existing option ""Enable support for dynamic websites\.""     - Specify the desired method for selecting an element, such as using custom attributes like ""data\-id\."" ## 🎯 **Measuring Success** - **Goal 1:** usage of the feature - **Success metric:** nb of times the feature is activated in the project's configuration pages --- ## 📄 Attached documents - **Figma file**: <span data-preserve-white-space></span> <p></p> [Embedded content](https://www.figma.com/embed?embed_host=share&url=https%3A%2F%2Fwww.figma.com%2Ffile%2FPFQfkCnlnfMRN0kCgHEdIC%2FCustom-attributes-for-selectors%3Ftype%3Ddesign%26node-id%3D0-1%26mode%3Ddesign%26t%3DNqzN7ocBWlrOPAzo-0) <p></p> - **Redmine ticket**: <https://project.kameleoon.net/issues/22400> - **Image:** <span data-preserve-white-space></span> ![](https://pb-files.s3.amazonaws.com/production/attachments/e0617f82ace76a4dac7c5902963f46b93e978b0196d565df1a4455f5251d894b/image.png) <p></p> ",Released,,6783323,Web Experimentation,Tribe Marketers,🙂 Interface squad,2023-06-15,2023-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21219988,feature,2023-07-05 11:49:15 UTC,2023-11-07 12:54:18 UTC,LIMITATION - Be able to use the content of CD value / variables from data layer for display,"Today, we can display the content of a CD is texts\. this feature will move to the Elite plan\. Existing widgets won't be impacted, only new ones will be \(including the duplication of an existing widget where this feature is used\) ",Rejected,,12429128,Core,Fabien DIMEGLIO,🙂 Perso Squad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Squad Perso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21244904,feature,2023-07-06 11:22:27 UTC,2023-07-18 07:44:36 UTC,Deferred Experiment Loading,"## 📒 **Feature short description:** This feature offers customers the flexibility to optimize their website's performance by deferring non\-essential experiments until after the first page load\. By intelligently managing experiment execution, customers can avoid potential delays and disruptions caused by resource\-intensive tests\. They can focus on delivering the best user experience by selectively loading experiments that are most impactful or require immediate attention\. ## 😥 Problem <u>**Problem statement:**</u> Customers didn't need to load all the experiments\. Some of their visitors were only navigating through a few pages, and loading all the experiments was not useful\. <u>**Workaround:**</u> - **Existing workaround:** No ## 💡 Solution <u>**Key benefits**</u>: <span data-preserve-white-space></span> Faster loading time <span data-preserve-white-space></span>   <u>**Use Cases:**</u> <span data-preserve-white-space></span> - Having a lighter Kameleoon script <p></p> <u>**✏️ Product design:**</u> - **Product package:** Web Experimentation <span data-preserve-white-space></span> - **Product scope:** Experiments <span data-preserve-white-space></span> - **Target Persona**: All - **Main updates:** In the engine ## 🎯 **Measuring Success** NA --- ## 📄 Attached documents - **Figma file**: optional \(paste link\) - **Spec file**: optional \(paste link\) - **Redmine ticket**: <https://project.kameleoon.net/issues/22769> - **Image:** mandatory, to illustrate the topic <p></p> ",Released,,6783323,Web Experimentation,Tribe Developer,🙂 Dev Tools Squad,2023-07-03,2023-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Squad Dev Tools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21247076,feature,2023-07-06 13:16:01 UTC,2023-09-29 20:23:01 UTC,Contentful updates (Feature experimentation),"- **Feature Short Description:** The updated Contentful integration enables customers to define the content of their feature experiment variations seamlessly within the Contentful environment\. - **Problem Statement:** Customers previously faced the challenge of having to write additional code to handle both the Contentful API and Kameleoon API in their projects\. This update eliminates the need for manual code implementation, simplifying the process for customers and reducing complexity\. - **Workaround:** No workaround was available prior to this feature update\. - **Key Benefits:**     - Simplifies the process for customers to define the content of feature experiment variations\.     - Saves time and effort by managing everything within Contentful\.     - Reduces complexity by eliminating the need for separate code implementation\.     - Streamlines the workflow and enhances usability for users of both Contentful and Kameleoon\. - **Use Cases:** This feature applies to all customers using both Contentful and Kameleoon for feature experimentation\. It enables them to efficiently manage and customize content for different variations within their experiments, supporting marketing campaigns, user experience optimization, and A\/B testing\. - **Product Package:** Full Stack Experimentation\. - **Product Scope:** The scope of this feature is the Contentful integration, specifically the Kameleoon app listed in Contentful's marketplace\. - **Target Persona:** This feature primarily benefits developers, while also providing value to product managers and marketers, enabling seamless collaboration and effective execution of feature experiments\. --- ## 📄 Attached documents - **Figma file**: optional \(paste link\) - **Spec file**: optional \(paste link\) - **Redmine ticket**: mandatory  \(paste link\) - **Image:** mandatory, to illustrate the topic <p></p> ",Released,,9564652,Common integrations,Tribe Developer,🙂 Dev Tools Squad,2023-07-01,2023-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Squad Dev Tools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21262376,subfeature,2023-07-07 05:33:57 UTC,2024-01-30 13:16:41 UTC,Popin manual position,"",Released,,19219381,Widget Summer Release,Tribe Marketers,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21262405,subfeature,2023-07-07 05:36:05 UTC,2024-01-30 13:16:37 UTC,Popin manual position,"",Released,,19219381,Widget Summer Release,Tribe Marketers,"",2023-04-06,2023-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21262407,subfeature,2023-07-07 05:36:36 UTC,2023-07-27 14:11:16 UTC,Popin manual position,"",Released,,19219381,Widget Summer Release,Tribe Marketers,🙂 Perso Squad,2023-05-01,2023-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Squad Perso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21528819,subfeature,2023-07-19 14:10:46 UTC,2023-07-19 14:11:00 UTC,C#,"",Released,,20394132,New SDK Targeting Conditions for Feature Flags,Tribe Developer,🙂 FF/SDK Squad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21528820,subfeature,2023-07-19 14:10:49 UTC,2023-07-19 14:11:07 UTC,Java,"",Released,,20394132,New SDK Targeting Conditions for Feature Flags,Tribe Developer,🙂 FF/SDK Squad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21528821,subfeature,2023-07-19 14:10:53 UTC,2023-07-19 14:11:09 UTC,Javascript,"",Released,,20394132,New SDK Targeting Conditions for Feature Flags,Tribe Developer,🙂 FF/SDK Squad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21528830,subfeature,2023-07-19 14:11:40 UTC,2023-07-19 14:22:55 UTC,Node,"",Released,,20394132,New SDK Targeting Conditions for Feature Flags,Tribe Developer,🙂 FF/SDK Squad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21528834,subfeature,2023-07-19 14:11:50 UTC,2023-07-19 14:22:57 UTC,Go,"",Released,,20394132,New SDK Targeting Conditions for Feature Flags,Tribe Developer,🙂 FF/SDK Squad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21528837,subfeature,2023-07-19 14:11:54 UTC,2023-07-19 14:22:59 UTC,React,"",Released,,20394132,New SDK Targeting Conditions for Feature Flags,Tribe Developer,🙂 FF/SDK Squad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21529387,feature,2023-07-19 14:33:38 UTC,2025-07-08 10:12:28 UTC,Contentstack Integration,<https://www.contentstack.com/docs/developers/developer-hub/guide-to-build-your-first-simple-app> <p></p> ,New idea,,32146897,New integrations,Isabelle Ung,_⭐ Integrations Squad,,,,,,,,60,60,,,,,,,,,,,,,#2 - Needs of mature XP teams,,,,,,,,,,,,,,,,Squad Dev Tools,,,,,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
